"name";"strength_total";"closeness_all";"centrality";"prestige";"betweenness";"pagerank";"triangles";"degree";"finess";"experimentateur";"status";"section";"reg23_label";"annee";"Count"
"750301137_MCO";4;0.184438040345821;0.0849933598937583;0.0691144708423326;0.0265376984126984;0.0121230397000558;0;4;"750301137";0;"MCO";"structureet";"Ile-de-France";2017;5
"750301145_MCO";7;0.185507246376812;0.0870748299319728;0.0668756530825496;0.0325038580246914;0.0174783539695103;1;7;"750301145";0;"MCO";"structureet";"Ile-de-France";2017;5
"750301160_MCO";5;0.20125786163522;0.0995334370139969;0.0153846153846154;0;0.00297091595265997;1;4;"750301160";0;"MCO";"structureet";"Ile-de-France";2017;5
"750801441_MCO";9;0.205787781350482;0.0896358543417367;0.0697167755991285;0.00219966458805745;0.00984081139611932;1;6;"750801441";0;"MCO";"structureet";"Ile-de-France";2017;5
"750803447_MCO";19;0.223776223776224;0.0903954802259887;0.0739030023094688;0.141887912572436;0.0238996122289044;1;17;"750803447";0;"MCO";"structureet";"Ile-de-France";2017;5
"760000018_MCO";8;0.138983050847458;0.0721830985915493;0.0776515151515152;0.129006968641115;0.0296631440237866;0;8;"760000018";0;"MCO";"structureet";"Haute-Normandie";2017;5
"760000141_MCO";6;0.119186046511628;0.0679933665008292;0.0660225442834139;0;0.0136415318329844;1;3;"760000141";0;"MCO";"structureet";"Haute-Normandie";2017;5
"760000158_MCO";46;0.146953405017921;0.0748175182481752;0.0777988614800759;0.252964576074332;0.0892374871924662;1;23;"760000158";0;"MCO";"structureet";"Haute-Normandie";2017;5
"760000364_MCO";4;0.123867069486405;0.0776515151515152;0.025;0.0378048780487805;0.0171693599976855;1;4;"760000364";0;"MCO";"structureet";"Haute-Normandie";2017;5
"760021329_MCO";8;0.124620060790274;0.0548862115127175;0.078544061302682;0.0354674796747967;0.0331380475653945;1;6;"760021329";0;"MCO";"structureet";"Haute-Normandie";2017;5
"760025312_MCO";9;0.135313531353135;0.0710571923743501;0.0775047258979206;0.0375435540069686;0.0126497926652997;0;6;"760025312";0;"MCO";"structureet";"Haute-Normandie";2017;5
"760027292_MCO";7;0.122388059701493;0.0243612596553773;0.0840163934426229;0.0201219512195122;0.0575864809445048;1;4;"760027292";0;"MCO";"structureet";"Haute-Normandie";2017;5
"760780510_MCO";19;0.137123745819398;0.0706896551724138;0.0808678500986193;0.191006097560976;0.0390785649766961;0;7;"760780510";0;"MCO";"structureet";"Haute-Normandie";2017;5
"760780619_MCO";23;0.152416356877323;0.0746812386156648;0.0811881188118812;0.231962833914053;0.0265623032041355;1;12;"760780619";0;"MCO";"structureet";"Haute-Normandie";2017;5
"760780791_MCO";1;0.101485148514851;0.0614692653673163;0.0238095238095238;0;0.00416004881878487;0;1;"760780791";0;"MCO";"structureet";"Haute-Normandie";2017;5
"760780825_MCO";2;0.112021857923497;0.0791505791505791;0.0238095238095238;0;0.00416004881878487;1;2;"760780825";0;"MCO";"structureet";"Haute-Normandie";2017;5
"760805770_MCO";25;0.111413043478261;0.0604719764011799;0.073345259391771;0.0998475609756098;0.074873591872006;1;10;"760805770";0;"MCO";"structureet";"Haute-Normandie";2017;5
"760921809_MCO";25;0.14041095890411;0.0711805555555556;0.0737410071942446;0;0.0262858417899341;1;4;"760921809";0;"MCO";"structureet";"Haute-Normandie";2017;5
"770000131_MCO";2;0.198717948717949;0.147619047619048;0.0798969072164948;0;0.0159281069475555;0;2;"770000131";0;"MCO";"structureet";"Ile-de-France";2017;5
"770000149_MCO";4;0.213793103448276;0.132478632478632;0.0807291666666667;0.141935483870968;0.0159281069475555;0;3;"770000149";0;"MCO";"structureet";"Ile-de-France";2017;5
"770000156_MCO";15;0.227941176470588;0.171270718232044;0.0782828282828283;0.263440860215054;0.0438782441282063;1;12;"770000156";0;"MCO";"structureet";"Ile-de-France";2017;5
"770000164_MCO";1;0.155778894472362;0.03125;0.0849315068493151;0;0.0175176890805084;0;1;"770000164";0;"MCO";"structureet";"Ile-de-France";2017;5
"770000172_MCO";8;0.0321910695742471;0.0321243523316062;0.0321910695742471;0;0.049303315281581;0;2;"770000172";0;"MCO";"structureet";"Ile-de-France";2017;5
"770000214_MCO";1;0.189024390243902;0.03125;0.0803108808290155;0;0.0115395536821233;0;1;"770000214";0;"MCO";"structureet";"Ile-de-France";2017;5
"770000446_MCO";4;0.201298701298701;0.149038461538462;0.0803108808290155;0.0505376344086022;0.0347777372148057;0;4;"770000446";0;"MCO";"structureet";"Ile-de-France";2017;5
"770019032_MCO";22;0.2421875;0.169398907103825;0.0842391304347826;0.370430107526882;0.11042200730412;1;18;"770019032";0;"MCO";"structureet";"Ile-de-France";2017;5
"770300010_MCO";8;0.22463768115942;0.163157894736842;0.0731132075471698;0.03584229390681;0.023066746534427;1;6;"770300010";0;"MCO";"structureet";"Ile-de-France";2017;5
"770300135_MCO";24;0.189024390243902;0.149038461538462;0.0794871794871795;0.0559139784946237;0.0925680598135723;1;6;"770300135";0;"MCO";"structureet";"Ile-de-France";2017;5
"770300143_MCO";22;0.171270718232044;0.134199134199134;0.0741626794258373;0.0505376344086022;0.040989494267309;1;6;"770300143";0;"MCO";"structureet";"Ile-de-France";2017;5
"770300275_MCO";4;0.171270718232044;0.14027149321267;0.0711009174311927;0;0.0130998620675997;1;3;"770300275";0;"MCO";NA;"Ile-de-France";2017;5
"770790707_MCO";8;0.203947368421053;0.15979381443299;0.0775;0.0623655913978495;0.0252842133026293;1;6;"770790707";0;"MCO";"structureet";"Ile-de-France";2017;5
"770813400_MCO";2;0.173184357541899;0.140909090909091;0.0714285714285714;0;0.0137534621347433;0;2;"770813400";0;"MCO";"structureet";"Ile-de-France";2017;5
"780000287_MCO";13;0.333333333333333;0.132911392405063;0.13166144200627;0.00977361134155559;0.0169033699138786;1;8;"780000287";0;"MCO";"structureet";"Ile-de-France";2017;5
"780000295_MCO";28;0.318181818181818;0.128834355828221;0.137704918032787;0.0660066736721789;0.036209208105415;1;10;"780000295";0;"MCO";"structureet";"Ile-de-France";2017;5
"780000303_MCO";2;0.297872340425532;0.129230769230769;0.128440366972477;0;0.0161087896510051;0;2;"780000303";0;"MCO";"structureet";"Ile-de-France";2017;5
"780000311_MCO";30;0.352941176470588;0.141891891891892;0.136807817589577;0.109203491694781;0.0519578698586851;1;15;"780000311";0;"MCO";"structureet";"Ile-de-France";2017;5
"780000329_MCO";22;0.338709677419355;0.140939597315436;0.130841121495327;0;0.0300748782963472;1;5;"780000329";0;"MCO";"structureet";"Ile-de-France";2017;5
"780000337_MCO";9;0.302158273381295;0.119318181818182;0.135922330097087;0.0319460575558137;0.0183544295132445;1;6;"780000337";0;"MCO";"structureet";"Ile-de-France";2017;5
"780018727_MCO";7;0.365217391304348;0.132075471698113;0.132492113564669;0.05744289585753;0.0131083635415251;1;5;"780018727";0;"MCO";"structureet";"Ile-de-France";2017;5
"780150066_MCO";7;0.25;0.101694915254237;0.113207547169811;0;0.0143838832303825;1;3;"780150066";0;"MCO";"structureet";"Ile-de-France";2017;5
"780300075_MCO";6;0.306569343065693;0.112600536193029;0.127272727272727;0.0078397212543554;0.0144564132248293;1;5;"780300075";0;"MCO";"structureet";"Ile-de-France";2017;5
"780300125_MCO";14;0.336;0.124629080118694;0.126506024096386;0.0117369983223642;0.0178974425276435;1;7;"780300125";0;"MCO";"structureet";"Ile-de-France";2017;5
"780300208_MCO";32;0.371681415929204;0.146341463414634;0.135048231511254;0.0648844090481721;0.0387312341291463;1;11;"780300208";0;"MCO";"structureet";"Ile-de-France";2017;5
"780300323_MCO";13;0.338709677419355;0.142372881355932;0.0903225806451613;0.0040650406504065;0.0102011559443619;1;8;"780300323";0;"MCO";"structureet";"Ile-de-France";2017;5
"780300406_MCO";19;0.456521739130435;0.144827586206897;0.152727272727273;0.21536050734657;0.0330226579707768;1;15;"780300406";0;"MCO";"structureet";"Ile-de-France";2017;5
"780300414_MCO";11;0.232044198895028;0.0956719817767654;0.121037463976945;0.000276533377578674;0.0206220752997165;0;4;"780300414";0;"MCO";"structureet";"Ile-de-France";2017;5
"780300422_MCO";46;0.428571428571429;0.15;0.130841121495327;0.147235127113176;0.0548408528721858;1;15;"780300422";0;"MCO";"structureet";"Ile-de-France";2017;5
"780300455_MCO";22;0.318181818181818;0.120689655172414;0.137254901960784;0.0229011116641779;0.0192021731138943;1;9;"780300455";0;"MCO";"structureet";"Ile-de-France";2017;5
"780800256_MCO";58;0.5;0.16030534351145;0.147887323943662;0.395498036613019;0.0871090451116416;1;27;"780800256";0;"MCO";"structureet";"Ile-de-France";2017;5
"790000087_MCO";17;0.461538461538462;0.134831460674157;0.24;0.303030303030303;0.218222661577008;0;8;"790000087";0;"MCO";"structureet";"Poitou-Charente";2017;5
"790009948_MCO";23;0.461538461538462;0.142857142857143;0.17910447761194;0.204545454545455;0.200041399876788;0;9;"790009948";0;"MCO";"structureet";"Poitou-Charente";2017;5
"800000143_MCO";5;0.214876033057851;0.152941176470588;0.104838709677419;0.0323076923076923;0.0172349837507718;0;3;"800000143";0;"MCO";"structureet";"Picardie";2017;5
"800000192_MCO";13;0.393939393939394;0.206349206349206;0.115555555555556;0.098974358974359;0.0277569522508252;1;8;"800000192";0;"MCO";"structureet";"Picardie";2017;5
"800000432_MCO";4;0.320987654320988;0.288888888888889;0.0384615384615385;0.0384615384615385;0.0162995014631888;0;4;"800000432";0;"MCO";"structureet";"Picardie";2017;5
"800002503_MCO";11;0.346666666666667;0.203125;0.125;0.144102564102564;0.037222286317565;1;8;"800002503";0;"MCO";"structureet";"Picardie";2017;5
"800006124_MCO";61;0.456140350877193;0.232142857142857;0.131979695431472;0.342820512820513;0.131599165814288;1;22;"800006124";1;"MCO";"structureet";"Picardie";2017;5
"800009466_MCO";32;0.356164383561644;0.201550387596899;0.134020618556701;0.171410256410256;0.0754679579821405;1;12;"800009466";0;"MCO";"structureet";"Picardie";2017;5
"800009920_MCO";20;0.346666666666667;0.194029850746269;0.119815668202765;0.0430769230769231;0.0401051932158588;1;9;"800009920";0;"MCO";"structureet";"Picardie";2017;5
"800015729_MCO";7;0.40625;0.220338983050847;0.129353233830846;0.148717948717949;0.0189373971989936;1;7;"800015729";0;"MCO";"structureet";"Picardie";2017;5
"810000224_MCO";9;0.204819277108434;0.125925925925926;0.134920634920635;0.172794117647059;0.0753370444578008;1;8;"810000224";0;"MCO";"structureet";"Midi-Pyrénées";2017;5
"810000505_MCO";23;0.204819277108434;0.116438356164384;0.146551724137931;0.238970588235294;0.268027806614728;0;13;"810000505";0;"MCO";"structureet";"Midi-Pyrénées";2017;5
"810000513_MCO";1;0.177083333333333;0.121428571428571;0.0555555555555556;0;0.0126152364044776;0;1;"810000513";0;"MCO";"structureet";"Midi-Pyrénées";2017;5
"810000521_MCO";3;0.186813186813187;0.120567375886525;0.12781954887218;0.0441176470588235;0.0311025436608571;1;3;"810000521";0;"MCO";"structureet";"Midi-Pyrénées";2017;5
"810101170_MCO";6;0.202380952380952;0.128787878787879;0.116438356164384;0.03125;0.0299008149868582;1;4;"810101170";0;"MCO";"structureet";"Midi-Pyrénées";2017;5
"810101444_MCO";5;0.177083333333333;0.153153153153153;0.0586206896551724;0.0441176470588235;0.0450254418294859;0;3;"810101444";0;"MCO";"structureet";"Midi-Pyrénées";2017;5
"820000032_MCO";20;0.304347826086957;0.241379310344828;0.107692307692308;0.142857142857143;0.226214096065405;1;4;"820000032";0;"MCO";"structureet";"Midi-Pyrénées";2017;5
"820000040_MCO";9;0.583333333333333;0.194444444444444;0.583333333333333;0.523809523809524;0.122860940853959;1;7;"820000040";0;"MCO";"structureet";"Midi-Pyrénées";2017;5
"820000057_MCO";12;0.466666666666667;0.194444444444444;0.269230769230769;0;0.132122366310058;1;6;"820000057";0;"MCO";"structureet";"Midi-Pyrénées";2017;5
"820000883_MCO";1;0.318181818181818;0.184210526315789;0.125;0;0.01875;0;1;"820000883";0;"MCO";"structureet";"Midi-Pyrénées";2017;5
"830000279_MCO";6;0.369369369369369;0.301470588235294;0.1025;0.0195528455284553;0.00648732190387987;1;5;"830000279";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830000287_MCO";18;0.261146496815287;0.186363636363636;0.0978520286396181;0.0991056910569106;0.0384793349416937;1;9;"830000287";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830000295_MCO";21;0.398058252427184;0.308270676691729;0.12094395280236;0.127225609756098;0.0268346852923705;1;13;"830000295";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830000311_MCO";14;0.290780141843972;0.153558052434457;0.104859335038363;0.130327050997783;0.0659584641184378;1;9;"830000311";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830000337_MCO";6;0.273333333333333;0.164658634538153;0.109625668449198;0.0727906240101362;0.0209752659581516;0;5;"830000337";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830000345_MCO";45;0.35042735042735;0.297101449275362;0.112021857923497;0.130540069686411;0.0657205861393369;1;21;"830000345";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830100103_MCO";8;0.353448275862069;0.286713286713287;0.109042553191489;0.00147357723577236;0.00781331453140792;1;6;"830100103";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830100319_MCO";20;0.445652173913043;0.341666666666667;0.120234604105572;0.233570768662232;0.0286803000980437;1;16;"830100319";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830100327_MCO";3;0.277027027027027;0.134426229508197;0.0962441314553991;0;0.013503833561557;1;3;"830100327";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830100368_MCO";6;0.3203125;0.231638418079096;0.0927601809954751;0.0896341463414634;0.0218792087596765;0;5;"830100368";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830100392_MCO";16;0.34453781512605;0.27891156462585;0.111716621253406;0.0740179231337768;0.0224138622670043;1;6;"830100392";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830100418_MCO";10;0.315384615384615;0.226519337016575;0.123123123123123;0.14089615668884;0.0159464319948279;0;5;"830100418";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830100434_MCO";2;0.244047619047619;0.188940092165899;0.0859538784067086;0;0.01035882696002;0;2;"830100434";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830100475_MCO";22;0.376146788990826;0.305970149253731;0.11849710982659;0.142324596135572;0.0203998624416186;1;9;"830100475";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830100558_MCO";49;0.455555555555556;0.34453781512605;0.119533527696793;0.154188971597508;0.0527471769142955;1;20;"830100558";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830100574_MCO";15;0.386792452830189;0.273333333333333;0.118155619596542;0.121955310949213;0.0216514665979853;1;11;"830100574";1;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830100608_MCO";3;0.277027027027027;0.230337078651685;0.107894736842105;0.0288109756097561;0.0119068563000478;0;3;"830100608";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"830200523_MCO";2;0.301470588235294;0.214659685863874;0.117478510028653;0;0.00803268421698878;0;2;"830200523";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"840000285_MCO";5;0.333333333333333;0.129032258064516;0.122448979591837;0.00144927536231884;0.0175085391468721;1;4;"840000285";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"840000327_MCO";18;0.342857142857143;0.142857142857143;0.153846153846154;0.331159420289855;0.0644286689592697;1;12;"840000327";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"840000392_MCO";14;0.292682926829268;0.130434782608696;0.141176470588235;0.0385869565217391;0.0760381823375667;1;7;"840000392";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"840000400_MCO";5;0.228571428571429;0.129032258064516;0.0415944540727903;0.0380434782608696;0.0184018290903435;0;3;"840000400";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"840000418_MCO";3;0.1875;0.104803493449782;0.0416666666666667;0;0.0127652327924004;0;2;"840000418";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"840000467_MCO";4;0.311688311688312;0.126315789473684;0.127659574468085;0.0148550724637681;0.016030507961346;0;4;"840000467";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"840000483_MCO";11;0.193548387096774;0.0776699029126214;0.115942028985507;0.0706521739130435;0.0333530163864902;0;4;"840000483";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"840001861_MCO";42;0.380952380952381;0.144578313253012;0.144578313253012;0.326449275362319;0.15968507574938;1;12;"840001861";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"840013312_MCO";5;0.333333333333333;0.128342245989305;0.119402985074627;0.00181159420289855;0.0104840783717262;1;4;"840013312";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"840013445_MCO";15;0.363636363636364;0.126315789473684;0.149068322981366;0.103864734299517;0.0224265076552939;1;5;"840013445";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"840017172_MCO";19;0.324324324324324;0.126984126984127;0.142011834319527;0.0628019323671498;0.0831754792586859;1;9;"840017172";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2017;5
"850000126_MCO";17;0.309859154929577;0.117647058823529;0.16793893129771;0.15981240981241;0.05465565700263;0;7;"850000126";0;"MCO";"structureet";"Pays-de-la-Loire";2017;5
"850000134_MCO";11;0.305555555555556;0.124293785310734;0.165413533834586;0.17965367965368;0.0508939491633954;1;9;"850000134";0;"MCO";"structureet";"Pays-de-la-Loire";2017;5
"850000142_MCO";56;0.366666666666667;0.125;0.17741935483871;0.35966810966811;0.185168698123688;1;18;"850000142";0;"MCO";"structureet";"Pays-de-la-Loire";2017;5
"850000175_MCO";19;0.318840579710145;0.123595505617978;0.159420289855072;0.151515151515152;0.111274676518027;1;9;"850000175";0;"MCO";"structureet";"Pays-de-la-Loire";2017;5
"850000225_MCO";2;0.22;0.107843137254902;0.125;0;0.0269525116766258;0;2;"850000225";0;"MCO";"structureet";"Pays-de-la-Loire";2017;5
"850000241_MCO";1;0.196428571428571;0.117021276595745;0.0434782608695652;0;0.00961071939568856;0;1;"850000241";0;"MCO";"structureet";"Pays-de-la-Loire";2017;5
"860000025_MCO";11;0.482758620689655;0.318181818181818;0.23728813559322;0.239010989010989;0.060517044142345;1;8;"860000025";0;"MCO";"structureet";"Poitou-Charente";2017;5
"860000223_MCO";41;0.608695652173913;0.368421052631579;0.274509803921569;0.72985347985348;0.21648150553353;1;20;"860000223";0;"MCO";"structureet";"Poitou-Charente";2017;5
"860010321_MCO";32;0.35;0.159090909090909;0.21875;0.00549450549450549;0.144778128178156;0;5;"860010321";0;"MCO";"structureet";"Poitou-Charente";2017;5
"860780311_MCO";10;0.311111111111111;0.21875;0.205882352941176;0;0.0414183153736729;1;4;"860780311";0;"MCO";"structureet";"Poitou-Charente";2017;5
"870000064_MCO";23;0.4375;0.189189189189189;0.35;0.239010989010989;0.137458084362011;1;13;"870000064";0;"MCO";"structureet";"Limousin";2017;5
"870000098_MCO";8;0.285714285714286;0.21875;0.0707070707070707;0.0659340659340659;0.0438388625592417;0;3;"870000098";0;"MCO";"structureet";"Limousin";2017;5
"870000288_MCO";35;0.5;0.202898550724638;0.411764705882353;0.282051282051282;0.163439406124962;1;12;"870000288";0;"MCO";"structureet";"Limousin";2017;5
"870000411_MCO";19;0.518518518518518;0.215384615384615;0.358974358974359;0.28021978021978;0.0941561975704582;1;10;"870000411";0;"MCO";"structureet";"Limousin";2017;5
"880000021_MCO";18;0.518518518518518;0.333333333333333;0.23728813559322;0.373626373626374;0.146079194482459;1;9;"880000021";0;"MCO";"structureet";"Lorraine";2017;5
"880000047_MCO";4;0.388888888888889;0.285714285714286;0.157303370786517;0;0.0343810912461819;1;3;"880000047";0;"MCO";"structureet";"Lorraine";2017;5
"880000054_MCO";10;0.35;0.222222222222222;0.175;0.0604395604395604;0.0598929154139575;1;4;"880000054";0;"MCO";"structureet";"Lorraine";2017;5
"880000062_MCO";11;0.466666666666667;0.318181818181818;0.184210526315789;0.252747252747253;0.0857766462989728;1;8;"880000062";0;"MCO";"structureet";"Lorraine";2017;5
"880788591_MCO";25;0.583333333333333;0.358974358974359;0.25;0.598901098901099;0.138549757221054;1;12;"880788591";0;"MCO";"structureet";"Lorraine";2017;5
"890000169_MCO";7;0.183333333333333;0.107843137254902;0.1375;0;0.0442253013313576;0;2;"890000169";0;"MCO";"structureet";"Bourgogne";2017;5
"890002389_MCO";11;0.224489795918367;0.161764705882353;0.152777777777778;0.0909090909090909;0.0968649123692985;1;5;"890002389";0;"MCO";"structureet";"Bourgogne";2017;5
"890975527_MCO";18;0.275;0.207547169811321;0.169230769230769;0.55;0.187024304383811;1;9;"890975527";0;"MCO";"structureet";"Bourgogne";2017;5
"890975543_MCO";1;0.157142857142857;0.0932203389830508;0.0833333333333333;0;0.0125;0;1;"890975543";0;"MCO";"structureet";"Bourgogne";2017;5
"890975550_MCO";22;0.183333333333333;0.092436974789916;0.174603174603175;0.4;0.155862785472324;0;7;"890975550";0;"MCO";"structureet";"Bourgogne";2017;5
"900000035_MCO";8;0.333333333333333;0.333333333333333;0.272727272727273;0;0.17195949206949;1;3;"900000035";1;"MCO";"structureet";"Franche-Comté";2017;5
"910000272_MCO";6;0.309734513274336;0.14344262295082;0.0945945945945946;0.0841736694677871;0.0184025668605106;0;5;"910000272";0;"MCO";"structureet";"Ile-de-France";2017;5
"910000298_MCO";10;0.282258064516129;0.140562248995984;0.0988700564971751;0.153781512605042;0.03158921466042;0;8;"910000298";0;"MCO";"structureet";"Ile-de-France";2017;5
"910001973_MCO";5;0.282258064516129;0.125;0.0902061855670103;0.0151260504201681;0.0117327316417081;0;3;"910001973";0;"MCO";"structureet";"Ile-de-France";2017;5
"910015965_MCO";2;0.291666666666667;0.116279069767442;0.0964187327823691;0;0.00872256771117852;1;2;"910015965";0;"MCO";"structureet";"Ile-de-France";2017;5
"910018423_MCO";3;0.301724137931034;0.11744966442953;0.0997150997150997;0.0277310924369748;0.015818135237958;0;3;"910018423";0;"MCO";"structureet";"Ile-de-France";2017;5
"910020254_MCO";39;0.393258426966292;0.154185022026432;0.103550295857988;0.428571428571429;0.094162379559564;1;20;"910020254";0;"MCO";"structureet";"Ile-de-France";2017;5
"910150028_MCO";18;0.0806451612903226;0.0659133709981168;0.0570032573289902;0;0.0624933839611547;0;2;"910150028";0;"MCO";"structureet";"Ile-de-France";2017;5
"910150069_MCO";2;0.251798561151079;0.0285714285714286;0.104166666666667;0.0252100840336134;0.00828093915185724;0;2;"910150069";0;"MCO";"structureet";"Ile-de-France";2017;5
"910300011_MCO";4;0.238095238095238;0.123239436619718;0.0895140664961637;0.00504201680672269;0.0124832176285568;0;3;"910300011";0;"MCO";"structureet";"Ile-de-France";2017;5
"910300029_MCO";4;0.2734375;0.107692307692308;0.0897435897435897;0.0403361344537815;0.0120574853205797;0;3;"910300029";0;"MCO";"structureet";"Ile-de-France";2017;5
"910300144_MCO";25;0.307017543859649;0.0985915492957746;0.105740181268882;0.0714285714285714;0.0890329116596948;1;7;"910300144";0;"MCO";"structureet";"Ile-de-France";2017;5
"910300177_MCO";8;0.213414634146341;0.0802752293577982;0.089974293059126;0;0.0148324730695894;0;2;"910300177";0;"MCO";"structureet";"Ile-de-France";2017;5
"910300219_MCO";9;0.327102803738318;0.119453924914676;0.10233918128655;0.0908963585434173;0.0204232168240937;0;7;"910300219";0;"MCO";"structureet";"Ile-de-France";2017;5
"910300326_MCO";2;0.289256198347107;0.0285714285714286;0.105421686746988;0.0252100840336134;0.00872256771117852;0;2;"910300326";0;"MCO";"structureet";"Ile-de-France";2017;5
"910805357_MCO";21;0.346534653465347;0.138339920948617;0.102040816326531;0.194117647058824;0.0186134871963418;1;6;"910805357";0;"MCO";"structureet";"Ile-de-France";2017;5
"920000569_MCO";2;0.239234449760766;0.126262626262626;0.12853470437018;0;0.00705162790513556;0;2;"920000569";0;"MCO";"structureet";"Ile-de-France";2017;5
"920000577_MCO";9;0.326797385620915;0.138504155124654;0.138121546961326;0.0282711370262391;0.0132041869162115;1;7;"920000577";0;"MCO";"structureet";"Ile-de-France";2017;5
"920000619_MCO";6;0.284090909090909;0.126903553299492;0.139275766016713;0.0375510204081633;0.0256880000943142;0;4;"920000619";0;"MCO";"structureet";"Ile-de-France";2017;5
"920000627_MCO";3;0.292397660818713;0.150602409638554;0.0196078431372549;0;0.00323943610972502;0;3;"920000627";0;"MCO";"structureet";"Ile-de-France";2017;5
"920000635_MCO";6;0.183150183150183;0.0946969696969697;0.118764845605701;0;0.037133774289373;0;2;"920000635";0;"MCO";"structureet";"Ile-de-France";2017;5
"920000643_MCO";7;0.3125;0.15527950310559;0.127226463104326;0.0437641723356009;0.00845819175848408;1;7;"920000643";0;"MCO";"structureet";"Ile-de-France";2017;5
"920000650_MCO";12;0.367647058823529;0.163398692810458;0.15015015015015;0.243526724975705;0.0208844914462398;1;9;"920000650";0;"MCO";"structureet";"Ile-de-France";2017;5
"920100013_MCO";45;0.434782608695652;0.161290322580645;0.166666666666667;0.36340589569161;0.0780323959183553;1;28;"920100013";1;"MCO";"structureet";"Ile-de-France";2017;5
"920100021_MCO";7;0.241545893719807;0.111856823266219;0.124378109452736;0.0991836734693878;0.0162005510876327;1;7;"920100021";0;"MCO";"structureet";"Ile-de-France";2017;5
"920100039_MCO";16;0.318471337579618;0.152439024390244;0.125944584382872;0.0214761904761905;0.0200525082028357;1;10;"920100039";0;"MCO";"structureet";"Ile-de-France";2017;5
"920100054_MCO";13;0.387596899224806;0.155763239875389;0.149253731343284;0.214478134110787;0.0209269326319588;1;9;"920100054";0;"MCO";"structureet";"Ile-de-France";2017;5
"920120011_MCO";16;0.324675324675325;0.153374233128834;0.108459869848156;0.0579591836734694;0.0177837400435858;1;8;"920120011";0;"MCO";"structureet";"Ile-de-France";2017;5
"920300043_MCO";7;0.220264317180617;0.11037527593819;0.108225108225108;0;0.00849834133824288;1;4;"920300043";0;"MCO";"structureet";"Ile-de-France";2017;5
"920300266_MCO";134;0.263157894736842;0.108225108225108;0.113378684807256;0.00163265306122449;0.0655641975213672;1;6;"920300266";0;"MCO";"structureet";"Ile-de-France";2017;5
"920300365_MCO";11;0.274725274725275;0.136612021857924;0.126582278481013;0.00801749271137026;0.00983098815698328;1;6;"920300365";0;"MCO";"structureet";"Ile-de-France";2017;5
"920300597_MCO";69;0.284090909090909;0.119331742243437;0.138888888888889;0.10530612244898;0.0146034295651782;1;7;"920300597";0;"MCO";"structureet";"Ile-de-France";2017;5
"920300753_MCO";10;0.32258064516129;0.145348837209302;0.146627565982405;0.017891156462585;0.0133028854280766;1;7;"920300753";0;"MCO";"structureet";"Ile-de-France";2017;5
"920300837_MCO";9;0.276243093922652;0.114678899082569;0.135135135135135;0.000136054421768707;0.0217801871278029;1;5;"920300837";0;"MCO";"structureet";"Ile-de-France";2017;5
"920300936_MCO";7;0.347222222222222;0.142045454545455;0.140845070422535;0.10081179138322;0.0130732398776623;0;7;"920300936";0;"MCO";"structureet";"Ile-de-France";2017;5
"930000286_MCO";19;0.333333333333333;0.146551724137931;0.174358974358974;0.114780154486037;0.0995075460332053;0;9;"930000286";0;"MCO";"structureet";"Ile-de-France";2017;5
"930000302_MCO";1;0.257575757575758;0.165853658536585;0.0285714285714286;0;0.00486346578376416;0;1;"930000302";0;"MCO";"structureet";"Ile-de-France";2017;5
